Territory X Date,confirmed,recovered,death,cov_year,cov_month,cov_day,Continent_C,Continent_F,Continent_M,Continent_S,Continent_U,Pop_Bin_very low pop,Pop_Bin_low pop,Pop_Bin_high pop,Pop_Bin_very high pop
Kyrgyzstan X 03/11/20,0,0,0,2020,3,11,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/12/20,0,0,0,2020,3,12,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/13/20,0,0,0,2020,3,13,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/14/20,0,0,0,2020,3,14,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/15/20,0,0,0,2020,3,15,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/16/20,0,0,0,2020,3,16,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/17/20,0,0,0,2020,3,17,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/18/20,3,0,0,2020,3,18,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/19/20,3,0,0,2020,3,19,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/20/20,6,0,0,2020,3,20,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/21/20,14,0,0,2020,3,21,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/22/20,14,0,0,2020,3,22,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/23/20,16,0,0,2020,3,23,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/24/20,42,0,0,2020,3,24,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/25/20,44,0,0,2020,3,25,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/26/20,44,0,0,2020,3,26,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/27/20,58,0,0,2020,3,27,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/28/20,58,0,0,2020,3,28,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/29/20,84,0,0,2020,3,29,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/30/20,94,3,0,2020,3,30,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 03/31/20,107,3,0,2020,3,31,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/01/20,111,3,0,2020,4,1,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/02/20,116,5,0,2020,4,2,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/03/20,130,6,1,2020,4,3,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/04/20,144,9,1,2020,4,4,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/05/20,147,9,1,2020,4,5,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/06/20,216,33,4,2020,4,6,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/07/20,228,33,4,2020,4,7,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/08/20,270,33,4,2020,4,8,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/09/20,280,35,4,2020,4,9,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/10/20,298,35,5,2020,4,10,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/11/20,339,44,5,2020,4,11,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/12/20,377,54,5,2020,4,12,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/13/20,419,67,5,2020,4,13,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/14/20,430,71,5,2020,4,14,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/15/20,449,78,5,2020,4,15,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/16/20,466,91,5,2020,4,16,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/17/20,489,114,5,2020,4,17,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/18/20,506,130,5,2020,4,18,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/19/20,554,133,5,2020,4,19,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/20/20,568,201,7,2020,4,20,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/21/20,590,216,7,2020,4,21,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/22/20,612,254,7,2020,4,22,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/23/20,631,302,8,2020,4,23,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/24/20,656,322,8,2020,4,24,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/25/20,665,345,8,2020,4,25,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/26/20,682,370,8,2020,4,26,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/27/20,695,395,8,2020,4,27,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/28/20,708,416,8,2020,4,28,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/29/20,729,437,8,2020,4,29,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 04/30/20,746,462,8,2020,4,30,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/01/20,756,504,8,2020,5,1,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/02/20,769,527,8,2020,5,2,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/03/20,795,564,10,2020,5,3,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/04/20,830,575,10,2020,5,4,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/05/20,843,600,11,2020,5,5,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/06/20,871,614,12,2020,5,6,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/07/20,895,637,12,2020,5,7,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/08/20,906,650,12,2020,5,8,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/09/20,931,658,12,2020,5,9,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/10/20,1002,675,12,2020,5,10,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/11/20,1016,688,12,2020,5,11,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/12/20,1037,709,12,2020,5,12,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/13/20,1044,726,12,2020,5,13,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/14/20,1082,735,12,2020,5,14,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/15/20,1111,745,14,2020,5,15,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/16/20,1117,783,14,2020,5,16,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/17/20,1138,804,14,2020,5,17,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/18/20,1216,827,14,2020,5,18,0,0,0,1,0,0,1,0,0
Kyrgyzstan X 05/19/20,1243,898,14,2020,5,19,0,0,0,1,0,0,1,0,0
Cambodia X 01/22/20,0,0,0,2020,1,22,0,0,0,1,0,0,0,1,0
Cambodia X 01/23/20,0,0,0,2020,1,23,0,0,0,1,0,0,0,1,0
Cambodia X 01/24/20,0,0,0,2020,1,24,0,0,0,1,0,0,0,1,0
Cambodia X 01/25/20,0,0,0,2020,1,25,0,0,0,1,0,0,0,1,0
Cambodia X 01/26/20,0,0,0,2020,1,26,0,0,0,1,0,0,0,1,0
Cambodia X 01/27/20,1,0,0,2020,1,27,0,0,0,1,0,0,0,1,0
Cambodia X 01/28/20,1,0,0,2020,1,28,0,0,0,1,0,0,0,1,0
Cambodia X 01/29/20,1,0,0,2020,1,29,0,0,0,1,0,0,0,1,0
Cambodia X 01/30/20,1,0,0,2020,1,30,0,0,0,1,0,0,0,1,0
Cambodia X 01/31/20,1,0,0,2020,1,31,0,0,0,1,0,0,0,1,0
Cambodia X 02/01/20,1,0,0,2020,2,1,0,0,0,1,0,0,0,1,0
Cambodia X 02/02/20,1,0,0,2020,2,2,0,0,0,1,0,0,0,1,0
Cambodia X 02/03/20,1,0,0,2020,2,3,0,0,0,1,0,0,0,1,0
Cambodia X 02/04/20,1,0,0,2020,2,4,0,0,0,1,0,0,0,1,0
Cambodia X 02/05/20,1,0,0,2020,2,5,0,0,0,1,0,0,0,1,0
Cambodia X 02/06/20,1,0,0,2020,2,6,0,0,0,1,0,0,0,1,0
Cambodia X 02/07/20,1,0,0,2020,2,7,0,0,0,1,0,0,0,1,0
Cambodia X 02/08/20,1,0,0,2020,2,8,0,0,0,1,0,0,0,1,0
Cambodia X 02/09/20,1,0,0,2020,2,9,0,0,0,1,0,0,0,1,0
Cambodia X 02/10/20,1,0,0,2020,2,10,0,0,0,1,0,0,0,1,0
Cambodia X 02/11/20,1,0,0,2020,2,11,0,0,0,1,0,0,0,1,0
Cambodia X 02/12/20,1,1,0,2020,2,12,0,0,0,1,0,0,0,1,0
Cambodia X 02/13/20,1,1,0,2020,2,13,0,0,0,1,0,0,0,1,0
Cambodia X 02/14/20,1,1,0,2020,2,14,0,0,0,1,0,0,0,1,0
Cambodia X 02/15/20,1,1,0,2020,2,15,0,0,0,1,0,0,0,1,0
Cambodia X 02/16/20,1,1,0,2020,2,16,0,0,0,1,0,0,0,1,0
Cambodia X 02/17/20,1,1,0,2020,2,17,0,0,0,1,0,0,0,1,0
Cambodia X 02/18/20,1,1,0,2020,2,18,0,0,0,1,0,0,0,1,0
Cambodia X 02/19/20,1,1,0,2020,2,19,0,0,0,1,0,0,0,1,0
Cambodia X 02/20/20,1,1,0,2020,2,20,0,0,0,1,0,0,0,1,0
Cambodia X 02/21/20,1,1,0,2020,2,21,0,0,0,1,0,0,0,1,0
Cambodia X 02/22/20,1,1,0,2020,2,22,0,0,0,1,0,0,0,1,0
Cambodia X 02/23/20,1,1,0,2020,2,23,0,0,0,1,0,0,0,1,0
Cambodia X 02/24/20,1,1,0,2020,2,24,0,0,0,1,0,0,0,1,0
Cambodia X 02/25/20,1,1,0,2020,2,25,0,0,0,1,0,0,0,1,0
Cambodia X 02/26/20,1,1,0,2020,2,26,0,0,0,1,0,0,0,1,0
Cambodia X 02/27/20,1,1,0,2020,2,27,0,0,0,1,0,0,0,1,0
Cambodia X 02/28/20,1,1,0,2020,2,28,0,0,0,1,0,0,0,1,0
Cambodia X 02/29/20,1,1,0,2020,2,29,0,0,0,1,0,0,0,1,0
Cambodia X 03/01/20,1,1,0,2020,3,1,0,0,0,1,0,0,0,1,0
Cambodia X 03/02/20,1,1,0,2020,3,2,0,0,0,1,0,0,0,1,0
Cambodia X 03/03/20,1,1,0,2020,3,3,0,0,0,1,0,0,0,1,0
Cambodia X 03/04/20,1,1,0,2020,3,4,0,0,0,1,0,0,0,1,0
Cambodia X 03/05/20,1,1,0,2020,3,5,0,0,0,1,0,0,0,1,0
Cambodia X 03/06/20,1,1,0,2020,3,6,0,0,0,1,0,0,0,1,0
Cambodia X 03/07/20,1,1,0,2020,3,7,0,0,0,1,0,0,0,1,0
Cambodia X 03/08/20,2,1,0,2020,3,8,0,0,0,1,0,0,0,1,0
Cambodia X 03/09/20,2,1,0,2020,3,9,0,0,0,1,0,0,0,1,0
Cambodia X 03/10/20,2,1,0,2020,3,10,0,0,0,1,0,0,0,1,0
Cambodia X 03/11/20,3,1,0,2020,3,11,0,0,0,1,0,0,0,1,0
Cambodia X 03/12/20,3,1,0,2020,3,12,0,0,0,1,0,0,0,1,0
Cambodia X 03/13/20,5,1,0,2020,3,13,0,0,0,1,0,0,0,1,0
Cambodia X 03/14/20,7,1,0,2020,3,14,0,0,0,1,0,0,0,1,0
Cambodia X 03/15/20,7,1,0,2020,3,15,0,0,0,1,0,0,0,1,0
Cambodia X 03/16/20,7,1,0,2020,3,16,0,0,0,1,0,0,0,1,0
Cambodia X 03/17/20,33,1,0,2020,3,17,0,0,0,1,0,0,0,1,0
Cambodia X 03/18/20,35,1,0,2020,3,18,0,0,0,1,0,0,0,1,0
Cambodia X 03/19/20,37,1,0,2020,3,19,0,0,0,1,0,0,0,1,0
Cambodia X 03/20/20,51,1,0,2020,3,20,0,0,0,1,0,0,0,1,0
Cambodia X 03/21/20,53,1,0,2020,3,21,0,0,0,1,0,0,0,1,0
Cambodia X 03/22/20,84,1,0,2020,3,22,0,0,0,1,0,0,0,1,0
Cambodia X 03/23/20,87,2,0,2020,3,23,0,0,0,1,0,0,0,1,0
Cambodia X 03/24/20,91,4,0,2020,3,24,0,0,0,1,0,0,0,1,0
Cambodia X 03/25/20,96,10,0,2020,3,25,0,0,0,1,0,0,0,1,0
Cambodia X 03/26/20,96,10,0,2020,3,26,0,0,0,1,0,0,0,1,0
Cambodia X 03/27/20,99,11,0,2020,3,27,0,0,0,1,0,0,0,1,0
Cambodia X 03/28/20,99,13,0,2020,3,28,0,0,0,1,0,0,0,1,0
Cambodia X 03/29/20,103,21,0,2020,3,29,0,0,0,1,0,0,0,1,0
Cambodia X 03/30/20,107,21,0,2020,3,30,0,0,0,1,0,0,0,1,0
Cambodia X 03/31/20,109,23,0,2020,3,31,0,0,0,1,0,0,0,1,0
Cambodia X 04/01/20,109,25,0,2020,4,1,0,0,0,1,0,0,0,1,0
Cambodia X 04/02/20,110,34,0,2020,4,2,0,0,0,1,0,0,0,1,0
Cambodia X 04/03/20,114,35,0,2020,4,3,0,0,0,1,0,0,0,1,0
Cambodia X 04/04/20,114,50,0,2020,4,4,0,0,0,1,0,0,0,1,0
Cambodia X 04/05/20,114,50,0,2020,4,5,0,0,0,1,0,0,0,1,0
Cambodia X 04/06/20,114,53,0,2020,4,6,0,0,0,1,0,0,0,1,0
Cambodia X 04/07/20,115,58,0,2020,4,7,0,0,0,1,0,0,0,1,0
Cambodia X 04/08/20,117,62,0,2020,4,8,0,0,0,1,0,0,0,1,0
Cambodia X 04/09/20,119,62,0,2020,4,9,0,0,0,1,0,0,0,1,0
Cambodia X 04/10/20,119,72,0,2020,4,10,0,0,0,1,0,0,0,1,0
Cambodia X 04/11/20,120,75,0,2020,4,11,0,0,0,1,0,0,0,1,0
Cambodia X 04/12/20,122,77,0,2020,4,12,0,0,0,1,0,0,0,1,0
Cambodia X 04/13/20,122,77,0,2020,4,13,0,0,0,1,0,0,0,1,0
Cambodia X 04/14/20,122,91,0,2020,4,14,0,0,0,1,0,0,0,1,0
Cambodia X 04/15/20,122,96,0,2020,4,15,0,0,0,1,0,0,0,1,0
Cambodia X 04/16/20,122,98,0,2020,4,16,0,0,0,1,0,0,0,1,0
Cambodia X 04/17/20,122,98,0,2020,4,17,0,0,0,1,0,0,0,1,0
Cambodia X 04/18/20,122,103,0,2020,4,18,0,0,0,1,0,0,0,1,0
Cambodia X 04/19/20,122,105,0,2020,4,19,0,0,0,1,0,0,0,1,0
Cambodia X 04/20/20,122,107,0,2020,4,20,0,0,0,1,0,0,0,1,0
Cambodia X 04/21/20,122,110,0,2020,4,21,0,0,0,1,0,0,0,1,0
Cambodia X 04/22/20,122,110,0,2020,4,22,0,0,0,1,0,0,0,1,0
Cambodia X 04/23/20,122,110,0,2020,4,23,0,0,0,1,0,0,0,1,0
Cambodia X 04/24/20,122,110,0,2020,4,24,0,0,0,1,0,0,0,1,0
Cambodia X 04/25/20,122,117,0,2020,4,25,0,0,0,1,0,0,0,1,0
Cambodia X 04/26/20,122,117,0,2020,4,26,0,0,0,1,0,0,0,1,0
Cambodia X 04/27/20,122,119,0,2020,4,27,0,0,0,1,0,0,0,1,0
Cambodia X 04/28/20,122,119,0,2020,4,28,0,0,0,1,0,0,0,1,0
Cambodia X 04/29/20,122,119,0,2020,4,29,0,0,0,1,0,0,0,1,0
Cambodia X 04/30/20,122,119,0,2020,4,30,0,0,0,1,0,0,0,1,0
Cambodia X 05/01/20,122,119,0,2020,5,1,0,0,0,1,0,0,0,1,0
Cambodia X 05/02/20,122,120,0,2020,5,2,0,0,0,1,0,0,0,1,0
Cambodia X 05/03/20,122,120,0,2020,5,3,0,0,0,1,0,0,0,1,0
Cambodia X 05/04/20,122,120,0,2020,5,4,0,0,0,1,0,0,0,1,0
Cambodia X 05/05/20,122,120,0,2020,5,5,0,0,0,1,0,0,0,1,0
Cambodia X 05/06/20,122,120,0,2020,5,6,0,0,0,1,0,0,0,1,0
Cambodia X 05/07/20,122,120,0,2020,5,7,0,0,0,1,0,0,0,1,0
Cambodia X 05/08/20,122,120,0,2020,5,8,0,0,0,1,0,0,0,1,0
Cambodia X 05/09/20,122,120,0,2020,5,9,0,0,0,1,0,0,0,1,0
Cambodia X 05/10/20,122,120,0,2020,5,10,0,0,0,1,0,0,0,1,0
Cambodia X 05/11/20,122,120,0,2020,5,11,0,0,0,1,0,0,0,1,0
Cambodia X 05/12/20,122,121,0,2020,5,12,0,0,0,1,0,0,0,1,0
Cambodia X 05/13/20,122,121,0,2020,5,13,0,0,0,1,0,0,0,1,0
Cambodia X 05/14/20,122,121,0,2020,5,14,0,0,0,1,0,0,0,1,0
Cambodia X 05/15/20,122,121,0,2020,5,15,0,0,0,1,0,0,0,1,0
Cambodia X 05/16/20,122,122,0,2020,5,16,0,0,0,1,0,0,0,1,0
Cambodia X 05/17/20,122,122,0,2020,5,17,0,0,0,1,0,0,0,1,0
Cambodia X 05/18/20,122,122,0,2020,5,18,0,0,0,1,0,0,0,1,0
Cambodia X 05/19/20,122,122,0,2020,5,19,0,0,0,1,0,0,0,1,0
Comoros (the) X 01/22/20,0,0,0,2020,1,22,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/23/20,0,0,0,2020,1,23,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/24/20,0,0,0,2020,1,24,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/25/20,0,0,0,2020,1,25,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/26/20,0,0,0,2020,1,26,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/27/20,0,0,0,2020,1,27,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/28/20,0,0,0,2020,1,28,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/29/20,0,0,0,2020,1,29,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/30/20,0,0,0,2020,1,30,0,1,0,0,0,0,0,1,0
Comoros (the) X 01/31/20,0,0,0,2020,1,31,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/01/20,0,0,0,2020,2,1,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/02/20,0,0,0,2020,2,2,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/03/20,0,0,0,2020,2,3,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/04/20,0,0,0,2020,2,4,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/05/20,0,0,0,2020,2,5,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/06/20,0,0,0,2020,2,6,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/07/20,0,0,0,2020,2,7,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/08/20,0,0,0,2020,2,8,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/09/20,0,0,0,2020,2,9,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/10/20,0,0,0,2020,2,10,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/11/20,0,0,0,2020,2,11,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/12/20,0,0,0,2020,2,12,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/13/20,0,0,0,2020,2,13,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/14/20,0,0,0,2020,2,14,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/15/20,0,0,0,2020,2,15,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/16/20,0,0,0,2020,2,16,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/17/20,0,0,0,2020,2,17,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/18/20,0,0,0,2020,2,18,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/19/20,0,0,0,2020,2,19,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/20/20,0,0,0,2020,2,20,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/21/20,0,0,0,2020,2,21,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/22/20,0,0,0,2020,2,22,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/23/20,0,0,0,2020,2,23,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/24/20,0,0,0,2020,2,24,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/25/20,0,0,0,2020,2,25,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/26/20,0,0,0,2020,2,26,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/27/20,0,0,0,2020,2,27,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/28/20,0,0,0,2020,2,28,0,1,0,0,0,0,0,1,0
Comoros (the) X 02/29/20,0,0,0,2020,2,29,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/01/20,0,0,0,2020,3,1,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/02/20,0,0,0,2020,3,2,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/03/20,0,0,0,2020,3,3,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/04/20,0,0,0,2020,3,4,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/05/20,0,0,0,2020,3,5,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/06/20,0,0,0,2020,3,6,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/07/20,0,0,0,2020,3,7,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/08/20,0,0,0,2020,3,8,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/09/20,0,0,0,2020,3,9,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/10/20,0,0,0,2020,3,10,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/11/20,0,0,0,2020,3,11,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/12/20,0,0,0,2020,3,12,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/13/20,0,0,0,2020,3,13,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/14/20,0,0,0,2020,3,14,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/15/20,0,0,0,2020,3,15,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/16/20,0,0,0,2020,3,16,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/17/20,0,0,0,2020,3,17,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/18/20,0,0,0,2020,3,18,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/19/20,0,0,0,2020,3,19,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/20/20,0,0,0,2020,3,20,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/21/20,0,0,0,2020,3,21,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/22/20,0,0,0,2020,3,22,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/23/20,0,0,0,2020,3,23,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/24/20,0,0,0,2020,3,24,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/25/20,0,0,0,2020,3,25,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/26/20,0,0,0,2020,3,26,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/27/20,0,0,0,2020,3,27,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/28/20,0,0,0,2020,3,28,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/29/20,0,0,0,2020,3,29,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/30/20,0,0,0,2020,3,30,0,1,0,0,0,0,0,1,0
Comoros (the) X 03/31/20,0,0,0,2020,3,31,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/01/20,0,0,0,2020,4,1,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/02/20,0,0,0,2020,4,2,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/03/20,0,0,0,2020,4,3,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/04/20,0,0,0,2020,4,4,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/05/20,0,0,0,2020,4,5,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/06/20,0,0,0,2020,4,6,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/07/20,0,0,0,2020,4,7,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/08/20,0,0,0,2020,4,8,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/09/20,0,0,0,2020,4,9,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/10/20,0,0,0,2020,4,10,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/11/20,0,0,0,2020,4,11,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/12/20,0,0,0,2020,4,12,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/13/20,0,0,0,2020,4,13,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/14/20,0,0,0,2020,4,14,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/15/20,0,0,0,2020,4,15,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/16/20,0,0,0,2020,4,16,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/17/20,0,0,0,2020,4,17,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/18/20,0,0,0,2020,4,18,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/19/20,0,0,0,2020,4,19,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/20/20,0,0,0,2020,4,20,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/21/20,0,0,0,2020,4,21,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/22/20,0,0,0,2020,4,22,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/23/20,0,0,0,2020,4,23,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/24/20,0,0,0,2020,4,24,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/25/20,0,0,0,2020,4,25,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/26/20,0,0,0,2020,4,26,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/27/20,0,0,0,2020,4,27,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/28/20,0,0,0,2020,4,28,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/29/20,0,0,0,2020,4,29,0,1,0,0,0,0,0,1,0
Comoros (the) X 04/30/20,0,0,0,2020,4,30,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/01/20,0,0,0,2020,5,1,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/02/20,0,0,0,2020,5,2,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/03/20,0,0,0,2020,5,3,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/04/20,0,0,0,2020,5,4,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/05/20,0,0,0,2020,5,5,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/06/20,0,0,0,2020,5,6,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/07/20,0,0,0,2020,5,7,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/08/20,0,0,0,2020,5,8,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/09/20,0,0,0,2020,5,9,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/10/20,0,0,0,2020,5,10,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/11/20,0,0,0,2020,5,11,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/12/20,0,0,0,2020,5,12,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/13/20,0,0,0,2020,5,13,0,1,0,0,0,0,0,1,0
Comoros (the) X 05/14/20,0,0,0,2020,5,14,0,1,0,0,0,0,0,1,0
